dsample,RMSE_LOO,MAE_LOO,R2_LOO,RMSE_surf,MAE_surf,R2_surf,RMSE_bLOO_out,MAE_bLOO_out,R2_bLOO_out,RMSE_bLOO_res,MAE_bLOO_res,R2_bLOO_res,RMSE_NDM_out,MAE_NDM_out,R2_NDM_out,RMSE_NDM_res,MAE_NDM_res,R2_NDM_res,outrange,resrange
sclust,0.07259227896043431,0.04515163421990972,0.8728197590469907,0.1257461018975068,0.09868895942223134,0.7911583152815838,0.16491083263584555,0.12970349504433576,0.3237185851194221,0.14240955466587976,0.11158623880135517,0.47658780261276246,0.12697883809304306,0.09026985033520808,0.5903385913618755,0.11742274964488413,0.08517193002196649,0.6557223110068006,195217.83771811894,127542.43124789307
sregular,0.0922493815030464,0.07091465492597357,0.8689776556079537,0.08644693089489919,0.06630666944121531,0.8878648305847607,0.1781712772946044,0.1505024230455547,0.40352387324360206,0.1352811603137618,0.10849686128639863,0.6633569388121878,0.09104017252051487,0.07113319270296482,0.8734849353826678,0.08951610061126153,0.06910451772012544,0.8800469748041521,260118.07639209589,155528.09752495986
wregular,0.09760723934242756,0.06902523624104281,0.8245409694523966,0.09633680059022143,0.07144372632377376,0.8630517044137301,0.2012973419161148,0.16823416446639783,0.26811833106695415,0.13271140391635533,0.09851178322290619,0.6501991862891875,0.09612651804838455,0.06807134221699593,0.8335467128640128,0.09677988839667935,0.0688027455850821,0.8294923654190551,318960.05285326444,94047.50867938483
random,0.0900472362336952,0.06603674309309573,0.8839986503936246,0.08742193139127892,0.06719909475154086,0.8840624012966037,0.15830675586374737,0.12505459854118525,0.5518465745206607,0.11892225264108823,0.09725952744734163,0.7481427513090252,0.09056001587356832,0.07162270151732489,0.8756859039149604,0.08964431718146453,0.06892935023239505,0.8806691495120437,177179.19234121588,85219.36406691352
wclust,0.07276705769054014,0.05578922322820872,0.9165043792452109,0.11666571488444968,0.08836228072990557,0.7799446721847441,0.18187839979893353,0.14355294035724053,0.38798401453252207,0.15510656765120884,0.11430890210170298,0.5606365754370404,0.08397521120355553,0.06458469386092078,0.8863235958758803,0.08493378869361544,0.06758625811678666,0.8832819834058968,188133.902443683,81270.86197513485
sclust,0.09457370251759445,0.06300673656346392,0.8505048390303506,0.12113893281599691,0.09376722303733455,0.736008595373688,0.21438417161779116,0.18453260051604284,0.216270263261855,0.194560005985963,0.16049066331140657,0.3280064028356522,0.15893380631061668,0.11511272334709415,0.5493932531026282,0.15546315314584142,0.11160927533389652,0.56883325380207606,171723.42233230622,123530.40817737629
sregular,0.09824616545857033,0.07448232027732922,0.8420776552433983,0.09251216285763295,0.07096835796786931,0.86803600539438,0.19654946033045306,0.15944524800315693,0.36228376616824703,0.13399273582764956,0.10512112723656766,0.6869909778401583,0.10037450158188241,0.07590353051049385,0.8365857411248682,0.09934720774046173,0.07394308521045799,0.842016285231529,288638.050006374,143791.73749567775
wregular,0.10849350906714689,0.0775974802089361,0.7746824964692054,0.09898288671482763,0.0730575091748039,0.8590520069191689,0.2159473074961822,0.18437271337573524,0.12192083921842,0.1409882077072003,0.11728246460809393,0.58347507895645645,0.10746508380436005,0.07881722735290472,0.7832708538238798,0.10725458723986278,0.07704596984386446,0.7785239261979181,334583.45362630766,137394.4458303583
random,0.09495169874762911,0.07004068105207137,0.8641988609707196,0.0862287980593497,0.06934686303586014,0.8955816740710958,0.18354916773843308,0.1485119405501336,0.3710595099701503,0.15244656157083394,0.11715942606295769,0.5835100085871784,0.09432731906293536,0.06898124017904825,0.8686553094181079,0.09350506494801024,0.0691698479448942,0.8696056425917635,248605.91226082572,156661.74275231877
wclust,0.07543140010192097,0.05485375229169925,0.8672906380670049,0.1305702699062371,0.09803679591644103,0.7616689087914053,0.21188167208588293,0.18381735431987792,0.10965999136916396,0.13945104089443688,0.10998247224710882,0.4760403270622607,0.09778960185076299,0.07217747856815655,0.7624649988255296,0.09669946511907875,0.07071246627883365,0.7675112867540664,371388.37547369493,119291.14703122311
sclust,0.06514976005420603,0.04386107085650787,0.9242829353379107,0.17036781733953477,0.11626859709835428,0.5092642849445401,0.1180014093873529,0.09044291445347168,0.7552275736417308,0.10227026519134196,0.0776525765072989,0.8161634258638696,0.09805757305562761,0.07147852035398283,0.8298978479746422,0.09214335849701304,0.0666768384638863,0.850012230723804,109560.34703491714,59985.077567392116
sregular,0.09883897358833728,0.07525533327724172,0.848043478778972,0.0869109342447736,0.067728333587426,0.8860431163824981,0.183833760784161,0.1502228301089196,0.38542620088710516,0.1348918658972959,0.10791414825862382,0.6909909552377307,0.09989909310100298,0.07597468602833637,0.8413994857136446,0.09594616819547688,0.073601185622074225,0.856640825946095,243181.68683650513,129328.28146523534
wregular,0.090917830633969507,0.06928605119750099,0.8814982504679247,0.08078725742452385,0.06255137488350118,0.9169523404622867,0.1906922660979613,0.15098895930530493,0.303016431173449,0.11783783399819969,0.08967916027095559,0.7659018431910781,0.0923004825231279,0.07006737192753348,0.8755633483652567,0.09383154735254609,0.07204161383100219,0.8738960119516355,286400.07002840133,75913.24721157542
random,0.09830732703067752,0.0718497312215849,0.8404669087000287,0.09602876903640059,0.07025249495691768,0.8518536731493609,0.19144024873518628,0.1603860287951972,0.37776456766245947,0.14691148540516913,0.12015863951910692,0.6077948956835906,0.09550398470838484,0.07045401839815336,0.8506376044507722,0.09967678063239506,0.07346439609012367,0.8327150344841718,283860.95452099195,138264.2520159589
wclust,0.0794721963610313,0.05869994856475543,0.8826927865345252,0.12077288723743591,0.08659937022125754,0.8158101901313388,0.2149538005617266,0.17652415528833867,0.016993344162718513,0.16417129896124857,0.12499818498622627,0.35680934461402286,0.11244230722678299,0.08140702929062149,0.7408693967711366,0.11099168131521361,0.08044172470472752,0.749027525378994,248197.095520351,140522.92749098103
sclust,0.08329080050100128,0.04872165590241552,0.8336697033143994,0.13399327192809288,0.09804148231760325,0.7105537671552555,0.13860833614628226,0.10300066455726203,0.5302152189689731,0.1557475358554852,0.11859817604644844,0.3896780128360959,0.11584199493149831,0.08132034370847668,0.6646337656835912,0.12861228085741877,0.08984014585781842,0.5837678633235566,79185.0999399856,137414.49021285633
sregular,0.10399576590709898,0.07991563414671046,0.8507627472217465,0.079413030480691,0.06315756210248133,0.9263162198173306,0.1673131732485374,0.136028447445272,0.5150975276869795,0.15032225807282795,0.11726792173771024,0.628564643507608,0.10608549481437829,0.0818210428862093,0.8373971915665959,0.10362322987732409,0.07933736939238707,0.8546329335599172,208970.04009027896,139934.46242774284
wregular,0.09454050755579897,0.07100869413885907,0.8496765916522402,0.09062323503181353,0.06904143339153342,0.877819330159304,0.18778582816797917,0.14849597695392866,0.3215457499534529,0.14961922225917698,0.11688879493942794,0.5623807958359003,0.0955664688368419,0.07068398378993695,0.8490595409579844,0.09693484688516746,0.07328969639951984,0.8398104217953234,274976.0222975,159775.97821785463
random,0.0890564880891762,0.06552798397178451,0.8291082724577741,0.09898083444566554,0.07523918334564612,0.8643304346299595,0.1817012211809088,0.14702731345562267,0.3074470759750979,0.11598893211156808,0.08864360571896036,0.69552469436605735,0.09265838241310476,0.06756988036260009,0.8130049335538881,0.09122366057612855,0.06629166625043377,0.8190356326920163,307841.5588725412,136562.61015959946
wclust,0.07415985368699736,0.05302179725690435,0.8711068847227218,0.13479749495106688,0.09665788339595174,0.69758573297618,0.2023180794018314,0.16436159447832652,0.08419930430493879,0.1532793240771325,0.11803457198041181,0.3542005329905755,0.10275633617656067,0.07425862269635003,0.7281536615549917,0.10540604418961533,0.07434234337986759,0.7102963230043852,619376.2982196461,118288.55746834248
sclust,0.06716650093252952,0.0486315174526535,0.8837031233984786,0.12449748258674047,0.09143733613822255,0.7258559641054185,0.20823712025556682,0.18901562996665636,0.11727191307327327,0.13646820624120434,0.10758924649932733,0.48634131858793417,0.13300301411563303,0.09516173507877937,0.5098843210373749,0.11144625056864792,0.08184899107513328,0.6667503390027001,438007.28117931786,89792.99909525666
sregular,0.10057520689177905,0.07775709546222564,0.8400666909488091,0.08168028595473847,0.06302358365869548,0.9052076762839631,0.16838411213782228,0.13425551603606362,0.5001525366899798,0.12424683138618157,0.0975949348162531,0.7479265727600716,0.09896550820621106,0.07717213610216543,0.8458480289880813,0.10147796492258307,0.07707136525039171,0.8398659517153945,220969.82729014134,124290.63080572081
wregular,0.09164890881905423,0.07112237086861697,0.8662636787812884,0.08934659743003427,0.06923328535154034,0.9072594524420167,0.16116786318031903,0.1261070951046791,0.43951300119882886,0.14074767074558706,0.11457542862820135,0.6147131236930103,0.09677813044394958,0.0725258381186259,0.8426972825540566,0.09443590750198859,0.07251070789602608,0.8512439254426,181642.9125159039,136732.9676128471
random,0.09510783797309738,0.07548473076414938,0.8429063564022313,0.0977720247028853,0.07221658119278113,0.863433480681613,0.15270826765513532,0.12808876950468867,0.5515753856958302,0.13693440052418088,0.11086293897445003,0.6360521287402819,0.09345055818830715,0.07275942850966628,0.8476604386074363,0.096901916639784,0.07597541761498278,0.8385468013715036,230880.10541800232,144951.06297375052
wclust,0.09029958581713383,0.06381019573201735,0.8103245635127289,0.11515107734368302,0.08556178321319508,0.8397192226212541,0.1510038500525224,0.11322734616987405,0.42916633340361354,0.14559891516335216,0.10765735876917841,0.45970455253047415,0.11303902841211116,0.07920363263949752,0.6878034221018711,0.11107403723191377,0.07952077201882997,0.7007432739954483,190756.544604307,139285.46308471487
sclust,0.0665739998725911,0.047652739515701946,0.8649919875096372,0.14652680526526063,0.11133372099695683,0.6914747995142507,0.1696996014968919,0.14134590066971878,0.06208060450702463,0.09711924517956586,0.0671779797112445,0.6860418729510633,0.14433928014845396,0.11393800917536019,0.2767158972496568,0.0941607547844112,0.06548021026475977,0.703320429429543,101067.52634529048,22974.88056004744
sregular,0.08910949794459523,0.06791746905758338,0.8167700394502811,0.10544374691865784,0.0793478364994188,0.8678971159594926,0.1557283767759881,0.12300463508398399,0.3378348132469159,0.1422198005705276,0.11187280895219803,0.4391257052205187,0.09141095285436665,0.06940671078761172,0.8021211169611647,0.0920983990532352,0.06944801996364919,0.7937724672637506,206562.34530909694,166001.5369796725
wregular,0.09452392656224769,0.07147662348647468,0.8415791233291806,0.09377603735961085,0.0712086169580836,0.889964966985636,0.17980152248273537,0.1412895765819344,0.26401723190927523,0.14089313973602544,0.10694065839704203,0.576728123207998,0.09551357602546769,0.0732991668712194,0.8334300622533934,0.09415944045104613,0.07311642558710105,0.8369887379974934,205477.2416492146,116812.38150313494
random,0.09240880440032963,0.06634883724805521,0.8680782812460343,0.09002844566223607,0.07106187225102577,0.8714243153863613,0.15203047880295292,0.11730947133087166,0.5952887851610175,0.14181503833213205,0.10849036331768411,0.6677089908496229,0.08998477719508764,0.06672740604231736,0.876938240143191,0.09122323601527106,0.06604628381602408,0.8728459205316487,182380.08252521174,145275.7860276942
wclust,0.08662007253830649,0.06359248015293657,0.8588407909767637,0.13212875933871307,0.09651619422429102,0.7573549319310872,0.1332721884774499,0.10218948233577171,0.6218945447274646,0.12882815997876565,0.09874447662347523,0.6578976142035765,0.1068930429889363,0.0753511340711396,0.762066422257623,0.10095073719215986,0.07197340726772962,0.8003649550173997,117696.05722679412,105528.47953987401
sclust,0.07759829236125303,0.055600585947894715,0.9173572782776349,0.12746597699111936,0.09080474993070381,0.7429972897893912,0.21235578267295346,0.18588189661009452,0.2577995852704063,0.17075143660269612,0.14339927992520057,0.5485990996739558,0.12240238833335305,0.090974819913866245,0.7578710574263161,0.12082777297473787,0.09168010146337638,0.7713821306270419,214606.53671524423,125389.94021503633
sregular,0.10067548982461956,0.07500125121853003,0.8465154527019648,0.08294861515977162,0.06480312042406736,0.9052491153564296,0.18909556311612852,0.15479610743259858,0.3470868925215268,0.14099980591533048,0.11265378148930304,0.6570358306870134,0.10385314982997705,0.07955790852328452,0.8278286843358195,0.10334507539580717,0.07765460625871705,0.8369265017881766,248465.93548185838,139622.5668658921
wregular,0.0963399022661009,0.07393460847228854,0.8400463476501401,0.10268250431513298,0.07366347488434787,0.8649924465569804,0.19280620267573678,0.1546209889254266,0.16443321085086715,0.12743003738183786,0.09851253362585437,0.6521449339229146,0.10082717701197719,0.07624475186566511,0.819119600114438,0.09962029330888823,0.07533193747986497,0.8234236722746239,295029.8165511175,103609.97679472223
random,0.10066684018192412,0.07533286084013371,0.8334808107253249,0.10243994184189985,0.07642667897816802,0.8558925869487403,0.23072087584649725,0.19525872513055337,0.12536011323406976,0.16024637591680757,0.13526096537324755,0.5380167653986567,0.09788286051032469,0.07489347093929845,0.8515748235807767,0.09857030958332218,0.07297149335399114,0.8502704612860109,317921.6494011143,192327.33384575573
wclust,0.08709120261806648,0.061798534669304114,0.8664883598904414,0.10951582316685157,0.0770885218122428,0.7964974635933776,0.19645839526810227,0.1642110158785681,0.31839794813623845,0.12598259774368348,0.10130168731535923,0.6913204461401133,0.10010267616524203,0.07136978052101778,0.8128538092221781,0.09827894662262031,0.07169446791159048,0.8211418700053998,282324.7610101001,136037.1728182406
sclust,0.06781649133726565,0.050508752487047275,0.8983357744463077,0.14033230422112802,0.10152363167818049,0.6617809373039159,0.12272953202337586,0.10000467305680116,0.6474008805260821,0.1144435577750245,0.09484358208579322,0.7026466978606981,0.10014864173220912,0.07896843769147992,0.7713889456420263,0.0962442872992466,0.07583956538028394,0.7946995705113526,102124.92082193762,84583.28863911571
sregular,0.09782673272096117,0.0776511513547747,0.8709807853232869,0.08481654605372668,0.06478751857674656,0.8836898543534871,0.1685091833499186,0.12908998659828702,0.536671249495468,0.13835441130924217,0.10276629262163026,0.7061819084573299,0.09853569495841168,0.07680832147494046,0.8659686772874566,0.09660998517096787,0.07641430242257952,0.8755071378433852,204261.64259433604,85215.93189750463
wregular,0.08979875896206996,0.06968293018557735,0.876755389144371,0.08954608225361421,0.06723166905504613,0.8938734818855795,0.1523642683755852,0.12211524670324636,0.5490968126812728,0.14254353719059906,0.11293447804392225,0.6168426364769056,0.09761486907264526,0.07381468359577503,0.8453425713973127,0.09475378440300708,0.07162271103302244,0.8567841574803523,197332.53389023806,158839.06102563255
random,0.09666448135542285,0.07168790447839768,0.8505724043266204,0.09662471937824621,0.07213280826881997,0.8539183341829496,0.24371663272940322,0.20170585136402863,0.19325923459574354,0.23726168382503468,0.1958211579746753,0.23125967011585585,0.10566970006448231,0.07795877582937867,0.8155955720998633,0.10599360765975,0.07872499171846546,0.8129639496256081,416003.0490186605,332649.8999330261
wclust,0.07529293390340314,0.055618380663533085,0.8749293673491896,0.11659651790161081,0.08718382278284145,0.788758866830331,0.1776613426629049,0.1280940498916277,0.4061113925741564,0.14790540769720037,0.11402793716589452,0.5962346453635393,0.09544460699092194,0.0672218791043091,0.7934454895583153,0.0924977497853288,0.06664913217577308,0.8063813772859136,370363.4757014088,234010.99055251887
sclust,0.07724137795422212,0.05395319367300406,0.8707673398739578,0.11271788687050979,0.08727851730944036,0.8573505758924984,0.20087988991184405,0.1546704140632941,0.07692244387084772,0.15571311891340905,0.11437737536455193,0.4959854412127771,0.121523474486721,0.08602608108398192,0.6836341590473465,0.11968822922514072,0.08623811899627247,0.6945287397328438,243492.2195247588,83067.66264136476
sregular,0.10247243871559854,0.07881912260178828,0.8374634225179962,0.08431269820822243,0.06524713842427438,0.8928425299976657,0.16635528174004258,0.13702418362672647,0.5100346919608304,0.14969008075221635,0.11878395443978451,0.6153171227345497,0.10436537038950723,0.07973945679088018,0.8269067427479544,0.10081541681730362,0.07704441368537394,0.841356584741126,210050.4712498553,136175.5048648555
wregular,0.10149126578099332,0.07380645350770404,0.8189605575235913,0.09055760798353754,0.07003655344928435,0.9046815773281617,0.1759744026740624,0.13220795913413166,0.3128540348856017,0.1463081974609573,0.10976321819064518,0.5388609906282562,0.10171141552373317,0.07412130544600386,0.8183895609028918,0.1037242421440997,0.07447093947164712,0.8067512458012901,216184.81169592927,97060.22264939106
random,0.09285610497106743,0.06577306234122439,0.8594646015160592,0.09837510233723454,0.07511710765434731,0.8521056482894597,0.14179128945993194,0.10862069022506796,0.6488551833542127,0.1036116603616397,0.0786194114001135,0.8185335439801409,0.09248005001317024,0.06462842074316101,0.8621247553337176,0.09623190997709255,0.06839146648687243,0.8477911439575038,182185.25618486895,78781.90314032805
wclust,0.08350818521143474,0.05937310120048931,0.81507686402917,0.11849465686525512,0.08694008976479052,0.806492283093601,0.15540047058896256,0.12706457353765765,0.2785260422222011,0.10847278751742404,0.08482597416798586,0.6443584749618767,0.09571222575323196,0.07069343626159554,0.748934370599112,0.09236757930510577,0.06792320811915212,0.7654676103704793,231197.33358730088,89097.37786406637
sclust,0.05610603554279736,0.0433831129475807,0.940706184760276,0.1304393698289791,0.0944786395443874,0.7072146320959085,0.24704531763008725,0.18985572623187677,5.668135765977651e-7,0.16219522076473972,0.10672040747451285,0.4478058200329291,0.12384821556427542,0.08078406899977476,0.6730280428236024,0.11656035341683292,0.07380900104464963,0.7111845168752148,397280.24323291273,73965.88843443731
sregular,0.09437433446848506,0.07405373382099592,0.8493485094905577,0.09385117774383317,0.06920450057059997,0.8621705284444335,0.17876550805188823,0.14413340135057148,0.36844363313267114,0.14659585763144262,0.11937315077883501,0.5802059432325041,0.09644457207101455,0.07585902970766027,0.8389933737066504,0.09532076742098096,0.07583103837075954,0.8461294381170066,252831.5836214646,146974.43997984455
wregular,0.09218359071937919,0.07133273049396463,0.8495248109566785,0.09318543896894754,0.06923685886604307,0.8758679556042601,0.13488161218135206,0.11208373321590093,0.6200862457994669,0.12316441474070643,0.1010419646455627,0.6813775365047848,0.09407275449093062,0.07381935932263499,0.8389762353579426,0.08976691475343744,0.06947292204321595,0.8608440479983821,160227.3469458916,97895.92784756796
random,0.08983973535618513,0.06920487494703692,0.8646299007462868,0.1012433842889892,0.07485268187205628,0.8337791345921705,0.18515010152660968,0.14767783414495259,0.3284258173840199,0.1107722653766363,0.08391066563309715,0.7790519931464664,0.08813678664052875,0.06799017077127782,0.8716108721727343,0.08662364624124126,0.06757187799871432,0.8792012969994079,208502.38447275714,51973.928590241674
wclust,0.08680579812624584,0.06320561711483946,0.8559416711709538,0.10629435493481897,0.07966806765131135,0.8307496331879717,0.17401606046569734,0.140147987932687,0.3503184301440918,0.15671452355082044,0.12595306194533903,0.4689760915791241,0.10228073846706706,0.07147084820579738,0.7883844562068603,0.10223905557472293,0.0730612240972494,0.7937350312502031,281706.211848772,249223.3629607978
sclust,0.08971867518871159,0.061738068881596754,0.8372588523604694,0.1332524310552699,0.09877265335204538,0.6993016236390126,0.1956747973435081,0.1593789165969193,0.27875559211464507,0.15868262190356977,0.12730119692651554,0.4788211584079207,0.12741259818399744,0.09231970885365892,0.643669864962673,0.13395628808327376,0.0939887440533967,0.6001974229234441,308677.0540417806,134313.21550718544
sregular,0.09682454676842153,0.07498368497999386,0.8339118356150931,0.09782086731652954,0.07085017545400903,0.8557613717575168,0.1655121282258862,0.14019177279271186,0.45691809954698476,0.13792022903044046,0.11165548301528518,0.6342673042347079,0.0979342237734069,0.07516889663118247,0.8257004401367157,0.0979733245648575,0.07382193660649781,0.8286677875825351,202965.75032106254,145038.23092394252
wregular,0.09916685079040738,0.07626475742829292,0.8205546901603219,0.09515009530103861,0.07285636812507745,0.8755035528894637,0.16178963140132777,0.12522719785961367,0.39996103794410104,0.13161083447186703,0.10172525000669773,0.6284594754603272,0.10481765880972928,0.07879433417021214,0.7885756640895971,0.10155662559679754,0.07678573629756769,0.8060545283692633,194455.33375994925,95083.30456997063
random,0.09705928116621661,0.07109435476654209,0.8561540418771786,0.08999110313722908,0.07057206661751739,0.8769223546884007,0.1665081843290768,0.1325965394928648,0.5179339571565371,0.1359837061080347,0.10204329334754188,0.7000933981591391,0.10044382003067198,0.07237310120131508,0.8454991087141999,0.09909220525742596,0.07228979849643696,0.8563780719097018,220786.39067823318,135164.27564670576
wclust,0.08166347936852586,0.059179759836907604,0.8871391199066685,0.11039956612284738,0.08498933627595862,0.7870903441818422,0.20220101356029951,0.16641644625220295,0.2893925386076024,0.13410455494964788,0.10274507574258876,0.6898413911962744,0.11274099096895211,0.07991541509214943,0.773492297111759,0.1127701725411186,0.08035204050454814,0.7691677700475659,310801.75784144556,101419.3902829404
sclust,0.0692094713924037,0.050919637319076186,0.932057478619003,0.1581952233848905,0.10448710330790595,0.6099587779011718,0.17810916457303536,0.14726308155551243,0.487021092616923,0.12855657774997903,0.10223337495904261,0.7537324742266219,0.11885586763658476,0.08605904022846993,0.7778667740952027,0.10337620508748062,0.07747980886236921,0.8385835035355843,194738.159955885,75787.2788460642
sregular,0.10028469648391733,0.07731343845738617,0.8147594932402207,0.09152552391472545,0.06971881345622549,0.8855057901565727,0.17724588932422014,0.14738593487396875,0.34853100426855893,0.12220681869445083,0.09453663621656913,0.7016241450138134,0.09597165636356858,0.07351427877667126,0.8325782963059191,0.0990064438047079,0.07533680513644034,0.8238814663875741,260011.40628831746,110750.68703685627
wregular,0.09476118142005167,0.07202099930563742,0.8436636626132703,0.08975058992222534,0.0692362336784195,0.8998079766221121,0.13775396609235574,0.11573059018131067,0.5876870495676437,0.12448559977234362,0.10251610185474784,0.6801740189216171,0.09818727267290749,0.07411147163458724,0.8319388623531503,0.0971717378583584,0.07469015079905493,0.8256406012649028,132840.16334880723,106974.18439171404
random,0.09746411761441656,0.07164455530491327,0.8413340724592427,0.09422382855250792,0.07041304360882414,0.8669785228386013,0.17390878068880897,0.13651376132323736,0.45630717053425573,0.1638286180524528,0.12443150929046991,0.5313271449641327,0.09624358627958865,0.07043023516224639,0.8495865981338543,0.09830832175793483,0.07322333593482286,0.8446422675613594,188677.17107403663,147590.08803467875
wclust,0.09187770738530243,0.06969574645825971,0.885093795044233,0.09827731361217143,0.07444991700410222,0.8573358163887728,0.14341599285833678,0.11910153662864893,0.6659804062446198,0.14470238395198234,0.11865708332183461,0.6587402009628912,0.10763419043461712,0.08021684328667975,0.8225494423392667,0.10735051801294437,0.08005309459507155,0.827161648080244,134445.74461382272,136651.08254706833
sclust,0.07052849440854611,0.05069997793845833,0.833229600909117,0.15699215091623067,0.10931978215982206,0.5992079905131618,0.21526458482572638,0.17706384807574252,3.2097435043364724e-5,0.1554118108481185,0.12724607798211277,0.21881234002896963,0.11560309634854615,0.08705651417425524,0.5190056731991805,0.11051013315773191,0.08296438016658028,0.5624583312933401,188724.8427405303,94308.49165792427
sregular,0.10102709412709186,0.07884537230390641,0.857338451521228,0.08688585248153316,0.06763448351113029,0.900139037673103,0.17553385468404376,0.13830844508111478,0.38528384201430715,0.15199046753324555,0.11777912065127757,0.5742852294773209,0.10336039391204906,0.07767648658998036,0.8515689914459865,0.10616877291250827,0.08021296491145284,0.8375170459177029,172169.06975014383,127843.86955732077
wregular,0.09761962713704302,0.07769708044534283,0.8509940267145741,0.08542775120301893,0.06518938896015473,0.8989849214598447,0.18505751816386556,0.15056936050959716,0.37724704841934,0.1586936527689117,0.125038524797937,0.5414888398553265,0.09509509043936712,0.07636264360616565,0.8633176321369006,0.09904149434787353,0.0775198641284844,0.8431707958104174,229843.88347023545,156804.25043349768
random,0.08649693230103676,0.06628132656374093,0.8734248765118531,0.09778882057216685,0.0751562101827692,0.8466446540744583,0.17680008842964637,0.1347525133671501,0.3960226054321232,0.14019651165417896,0.10281019101898652,0.6060270426436971,0.08725391483283675,0.06571285959844361,0.8696154669907765,0.08373248683861889,0.06475849044552771,0.8787857198783353,290031.82635570626,151018.29718237676
wclust,0.0942214761788083,0.07084149110037212,0.8562167820138675,0.09190345799804962,0.07236733110885546,0.8955628184490958,0.15860732398657998,0.13250057446492214,0.45475759952224265,0.1401267368760965,0.11028456805070551,0.5921411628887345,0.10607162890988264,0.08380878539732968,0.807067585794635,0.10892949898933803,0.08470753595143557,0.7898798912504266,165822.19831666083,90766.05236310097
sclust,0.06862771890307755,0.05074252769974371,0.8285710460169523,0.19561080584575372,0.13412364996181275,0.46207665692184785,0.14341508534904196,0.09166705927565694,0.17721216512485335,0.19410221093776625,0.15590094273341198,0.028396361706509957,0.14371794330242235,0.1013788782397161,0.19260303991491684,0.14534642745668339,0.10142399215208987,0.18124840860191024,4411281.686963049,269922.9889726886
sregular,0.08456561347736687,0.06699467485079622,0.9062555188105809,0.08871893789739876,0.06424123884931543,0.8761011859044903,0.18376769253316436,0.14884720456375197,0.38343119106560075,0.13170443837272772,0.10483050852280461,0.715941369096726,0.08693188494736899,0.06911683277423084,0.9028593851267317,0.08550472025247856,0.06668640670967334,0.9060183640205229,252487.08233189906,124733.69658274444
wregular,0.09865993418922589,0.07184287012368896,0.8458954610036119,0.08657244915931545,0.06599065449781236,0.9054138687460739,0.15856031032083842,0.12157978870296772,0.5055891288478316,0.13784572405865486,0.1108333096842242,0.6493163219590234,0.10238250913735081,0.0735407380072059,0.8303746845945376,0.10377508680867872,0.07571106725867405,0.8351909412859229,167525.43556617558,98195.19229835169
random,0.0947257272856492,0.0740715277911098,0.8879814659777844,0.08353322752753588,0.06426099552133709,0.8994619777232922,0.20391484632417714,0.16559502850910918,0.2716700783712794,0.15740710744670097,0.12658037433197955,0.6021477545284848,0.09418037169691812,0.07322147885760215,0.885270504034095,0.09522499457684523,0.07528414180411666,0.8863161841528441,249946.0465258148,136701.45257838385
wclust,0.08410255647904417,0.06282291089380783,0.7783313797953482,0.16219074519362908,0.11338903021655611,0.5993275166081838,0.14572300422838558,0.1164374190754443,0.2650730630021526,0.1297815697336798,0.10389736196897924,0.40264721455206776,0.10139048831726875,0.07203480494705339,0.6517109021579315,0.10440806681103179,0.07371571485449871,0.6223765886405084,214383.46676879513,145234.20450115905
sclust,0.07648275014155484,0.049549588730012376,0.8230988750150322,0.13952703271827238,0.10713147816503611,0.7176837906839555,0.15072564475336456,0.11517370746259889,0.421816069040558,0.16173115615375516,0.12294478996485471,0.28256009664822085,0.11029376845481316,0.07930655790038409,0.6198842854001637,0.11034930640873013,0.0803307309257736,0.620889928751593,282438.4789119912,191592.47078204495
sregular,0.08992292705367921,0.06967986705344664,0.8743207216914788,0.0842507759064134,0.06593422300307906,0.8851445946177611,0.17053484703066618,0.13885483407719562,0.4692189587064297,0.12424127623894508,0.09917836915223607,0.7365036400087602,0.09052718139857356,0.06877837806098874,0.8716951534612533,0.08912582675793033,0.06870620822499303,0.8798356438161841,236308.85815441018,123064.02438849438
wregular,0.09202809422094614,0.073259518914416,0.8409068118653319,0.10341156965912585,0.07129931545242142,0.8306159117562794,0.14782733793801792,0.12437519059962862,0.5787328159414273,0.11709925195054896,0.09600191359850051,0.7175816794064016,0.0923141194872232,0.07350319196052645,0.8371320148949619,0.09127557785843235,0.07213677484468893,0.8408115982528357,265627.6738621143,82345.34055736219
random,0.08162338899373972,0.06211564913209528,0.9165036166242102,0.08209398929884078,0.06503058706812381,0.8904572977595341,0.2008707125373987,0.16468827473433068,0.3644894692471364,0.1863289022732971,0.1455984630017169,0.46655766385265274,0.08668300924991562,0.06579641682643442,0.9028023330105939,0.08641763468265422,0.06523147704508156,0.9077852452540773,250650.09486973946,199452.53454130027
wclust,0.07963942749819308,0.060985647179903464,0.9001201608357541,0.12132870764973126,0.09771289912769228,0.7933986902974839,0.17848280375546835,0.12930116491081506,0.42271278704789816,0.18465295474097057,0.13432713715687083,0.38511266130441574,0.1346026188453972,0.09322109540682284,0.6748765335044958,0.1323405931252406,0.09021381514470403,0.6846662826876062,217853.64685353608,225750.104880425
sclust,0.07152077529335282,0.05171592578351189,0.9200105354460872,0.2005775225258654,0.13032093018988972,0.40720224758156437,0.22272995981689708,0.18876711826014644,0.17537724512711728,0.2723691444857045,0.22188413925780293,0.003917411871819228,0.13616558397699666,0.09402230874689298,0.6473043914488927,0.1337496329743442,0.09256901426221555,0.6642811511721357,241030.22595832907,475501.71633713925
